OrderID,OrderDate,Branch,Category,MenuItem,Quantity,UnitPrice,OrderValue,OrderChannel,DeliveryPartner,PrepTimeMinutes,DeliveryTimeMinutes,TotalTimeMinutes,PaymentMethod,CustomerRating,WastageQuantityKg,Weather,DayType,OptimizationPhase
ORD008256,2023-08-07,Greenwich Riverside,Desserts,Ice Cream Sundae,4,5.0,20.0,Takeaway,N/A,14.7,0,14.7,Mobile Wallet,3,0.0,Cloudy,Weekday,Post-Optimization
ORD008257,2023-08-07,Shoreditch East,Beverages,Soft Drink,1,2.5,2.5,Delivery,Uber Eats,16.1,36.8,52.9,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD008258,2023-08-07,Shoreditch East,Mains,Fish & Chips,1,12.0,12.0,Dine-In,N/A,9.8,0,9.8,Card,3,0.0,Clear,Weekday,Post-Optimization
ORD008259,2023-08-07,Camden High Street,Mains,Beef Burger,1,10.5,10.5,Dine-In,N/A,10.5,0,10.5,Card,3,0.0,Rain,Weekday,Post-Optimization
ORD008260,2023-08-07,Canary Wharf,Mains,Beef Burger,1,10.5,10.5,Dine-In,N/A,17.5,0,17.5,Mobile Wallet,4,0.0,Clear,Weekday,Post-Optimization
ORD008261,2023-08-07,Greenwich Riverside,Mains,Beef Burger,4,10.5,42.0,Dine-In,N/A,20.3,0,20.3,Mobile Wallet,2,0.0,Clear,Weekday,Post-Optimization
ORD008262,2023-08-07,Shoreditch East,Desserts,Chocolate Brownie,3,5.5,16.5,Takeaway,N/A,10.5,0,10.5,Mobile Wallet,5,0.0,Clear,Weekday,Post-Optimization
ORD008263,2023-08-07,Kingston Upon Thames,Mains,Fish & Chips,3,12.0,36.0,Takeaway,N/A,17.5,0,17.5,Card,5,0.0,Cloudy,Weekday,Post-Optimization
ORD008264,2023-08-07,Shoreditch East,Beverages,Milkshake,4,4.0,16.0,Dine-In,N/A,14.7,0,14.7,Cash,5,0.0,Clear,Weekday,Post-Optimization
ORD008265,2023-08-07,Kingston Upon Thames,Beverages,Milkshake,2,4.0,8.0,Dine-In,N/A,15.4,0,15.4,Mobile Wallet,3,0.0,Rain,Weekday,Post-Optimization
ORD008266,2023-08-07,Kingston Upon Thames,Starters,Calamari,1,7.0,7.0,Takeaway,N/A,10.5,0,10.5,Cash,2,0.86,Clear,Weekday,Post-Optimization
ORD008267,2023-08-07,Camden High Street,Beverages,Soft Drink,2,2.5,5.0,Dine-In,N/A,11.2,0,11.2,Card,4,0.0,Clear,Weekday,Post-Optimization
ORD008268,2023-08-07,Camden High Street,Mains,Veg Stir Fry,1,9.5,9.5,Delivery,Uber Eats,21.0,40.8,61.8,Mobile Wallet,4,0.0,Cloudy,Weekday,Post-Optimization
ORD008269,2023-08-08,Camden High Street,Mains,Fish & Chips,2,12.0,24.0,Dine-In,N/A,17.5,0,17.5,Cash,5,0.0,Clear,Weekday,Post-Optimization
ORD008270,2023-08-08,Shoreditch East,Desserts,Ice Cream Sundae,2,5.0,10.0,Dine-In,N/A,17.5,0,17.5,Cash,5,0.0,Rain,Weekday,Post-Optimization
ORD008271,2023-08-08,Kingston Upon Thames,Mains,Fish & Chips,1,12.0,12.0,Dine-In,N/A,20.3,0,20.3,Card,3,0.0,Cloudy,Weekday,Post-Optimization
ORD008272,2023-08-08,Greenwich Riverside,Mains,Chicken Tikka Masala,2,13.5,27.0,Dine-In,N/A,14.7,0,14.7,Mobile Wallet,5,0.0,Clear,Weekday,Post-Optimization
ORD008273,2023-08-08,Shoreditch East,Beverages,Fresh Juice,1,3.5,3.5,Dine-In,N/A,16.1,0,16.1,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD008274,2023-08-08,Shoreditch East,Starters,Garlic Bread,3,4.5,13.5,Delivery,Uber Eats,9.8,36.8,46.6,Mobile Wallet,3,1.17,Clear,Weekday,Post-Optimization
ORD008275,2023-08-08,Kingston Upon Thames,Desserts,Ice Cream Sundae,2,5.0,10.0,Takeaway,N/A,21.0,0,21.0,Mobile Wallet,5,0.0,Clear,Weekday,Post-Optimization
ORD008276,2023-08-08,Canary Wharf,Beverages,Fresh Juice,1,3.5,3.5,Takeaway,N/A,18.2,0,18.2,Mobile Wallet,3,0.0,Cloudy,Weekday,Post-Optimization
ORD008277,2023-08-08,Greenwich Riverside,Beverages,Coffee,3,3.0,9.0,Delivery,In-House Rider,11.9,33.6,45.5,Cash,4,0.0,Clear,Weekday,Post-Optimization
ORD008278,2023-08-08,Kingston Upon Thames,Mains,Veg Stir Fry,1,9.5,9.5,Dine-In,N/A,15.4,0,15.4,Cash,3,0.0,Clear,Weekday,Post-Optimization
ORD008279,2023-08-08,Kingston Upon Thames,Mains,Grilled Salmon,3,16.0,48.0,Delivery,In-House Rider,19.6,36.0,55.6,Card,5,0.0,Rain,Weekday,Post-Optimization
ORD008280,2023-08-08,Camden High Street,Mains,Beef Burger,1,10.5,10.5,Delivery,Just Eat,10.5,48.8,59.3,Card,4,0.0,Rain,Weekday,Post-Optimization
ORD008281,2023-08-08,Kingston Upon Thames,Desserts,Chocolate Brownie,4,5.5,22.0,Dine-In,N/A,14.7,0,14.7,Cash,5,0.0,Rain,Weekday,Post-Optimization
ORD008282,2023-08-08,Greenwich Riverside,Starters,Calamari,2,7.0,14.0,Dine-In,N/A,11.2,0,11.2,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD008283,2023-08-08,Canary Wharf,Desserts,Cheesecake,2,6.0,12.0,Dine-In,N/A,16.1,0,16.1,Card,3,0.0,Clear,Weekday,Post-Optimization
ORD008284,2023-08-08,Kingston Upon Thames,Starters,Garlic Bread,4,4.5,18.0,Dine-In,N/A,9.8,0,9.8,Card,2,0.0,Cloudy,Weekday,Post-Optimization
ORD008285,2023-08-08,Canary Wharf,Desserts,Cheesecake,2,6.0,12.0,Dine-In,N/A,12.6,0,12.6,Mobile Wallet,5,0.0,Clear,Weekday,Post-Optimization
ORD008286,2023-08-08,Kingston Upon Thames,Beverages,Soft Drink,3,2.5,7.5,Dine-In,N/A,10.5,0,10.5,Card,5,0.0,Rain,Weekday,Post-Optimization
ORD008287,2023-08-08,Camden High Street,Desserts,Cheesecake,3,6.0,18.0,Dine-In,N/A,14.0,0,14.0,Card,5,0.0,Rain,Weekday,Post-Optimization
ORD008288,2023-08-08,Camden High Street,Desserts,Cheesecake,1,6.0,6.0,Dine-In,N/A,19.6,0,19.6,Cash,3,0.0,Cloudy,Weekday,Post-Optimization
ORD008289,2023-08-08,Shoreditch East,Starters,Bruschetta,3,5.5,16.5,Dine-In,N/A,11.9,0,11.9,Mobile Wallet,5,0.0,Rain,Weekday,Post-Optimization
ORD008290,2023-08-08,Shoreditch East,Desserts,Cheesecake,2,6.0,12.0,Delivery,Deliveroo,16.1,33.6,49.7,Mobile Wallet,5,0.0,Cloudy,Weekday,Post-Optimization
ORD008291,2023-08-08,Kingston Upon Thames,Desserts,Cheesecake,2,6.0,12.0,Delivery,Deliveroo,10.5,42.4,52.9,Cash,5,0.0,Rain,Weekday,Post-Optimization
ORD008292,2023-08-08,Kingston Upon Thames,Mains,Fish & Chips,1,12.0,12.0,Delivery,Deliveroo,21.0,28.8,49.8,Mobile Wallet,3,0.0,Rain,Weekday,Post-Optimization
ORD008293,2023-08-08,Greenwich Riverside,Mains,Veg Stir Fry,3,9.5,28.5,Takeaway,N/A,14.7,0,14.7,Mobile Wallet,4,0.0,Cloudy,Weekday,Post-Optimization
ORD008294,2023-08-08,Kingston Upon Thames,Desserts,Tiramisu,1,6.5,6.5,Delivery,Just Eat,20.3,35.2,55.5,Card,3,0.0,Clear,Weekday,Post-Optimization
ORD008295,2023-08-08,Kingston Upon Thames,Mains,Veg Stir Fry,1,9.5,9.5,Delivery,Just Eat,21.0,22.4,43.4,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD008296,2023-08-08,Shoreditch East,Starters,Soup of the Day,1,5.0,5.0,Dine-In,N/A,14.0,0,14.0,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD008297,2023-08-08,Camden High Street,Mains,Margherita Pizza,2,11.0,22.0,Delivery,In-House Rider,15.4,36.8,52.2,Mobile Wallet,5,0.0,Rain,Weekday,Post-Optimization
ORD008298,2023-08-08,Greenwich Riverside,Mains,Beef Burger,3,10.5,31.5,Dine-In,N/A,12.6,0,12.6,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD008299,2023-08-08,Shoreditch East,Starters,Bruschetta,1,5.5,5.5,Dine-In,N/A,11.9,0,11.9,Mobile Wallet,4,0.0,Rain,Weekday,Post-Optimization
ORD008300,2023-08-08,Greenwich Riverside,Desserts,Chocolate Brownie,1,5.5,5.5,Delivery,Just Eat,10.5,33.6,44.1,Mobile Wallet,4,0.0,Cloudy,Weekday,Post-Optimization
ORD008301,2023-08-08,Shoreditch East,Beverages,Coffee,4,3.0,12.0,Takeaway,N/A,21.0,0,21.0,Mobile Wallet,3,0.0,Cloudy,Weekday,Post-Optimization
ORD008302,2023-08-08,Camden High Street,Desserts,Cheesecake,2,6.0,12.0,Delivery,Deliveroo,18.2,35.2,53.4,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD008303,2023-08-08,Canary Wharf,Mains,Fish & Chips,2,12.0,24.0,Dine-In,N/A,18.9,0,18.9,Cash,5,0.0,Clear,Weekday,Post-Optimization
ORD008304,2023-08-09,Camden High Street,Mains,Margherita Pizza,2,11.0,22.0,Delivery,In-House Rider,17.5,34.4,51.9,Cash,5,0.0,Rain,Weekday,Post-Optimization
ORD008305,2023-08-09,Greenwich Riverside,Mains,Margherita Pizza,1,11.0,11.0,Delivery,Uber Eats,18.2,20.8,39.0,Card,5,0.0,Cloudy,Weekday,Post-Optimization
ORD008306,2023-08-09,Greenwich Riverside,Mains,Veg Stir Fry,1,9.5,9.5,Dine-In,N/A,18.9,0,18.9,Mobile Wallet,5,0.0,Clear,Weekday,Post-Optimization
ORD008307,2023-08-09,Kingston Upon Thames,Desserts,Tiramisu,1,6.5,6.5,Dine-In,N/A,13.3,0,13.3,Mobile Wallet,5,0.0,Rain,Weekday,Post-Optimization
ORD008308,2023-08-09,Kingston Upon Thames,Beverages,Soft Drink,1,2.5,2.5,Takeaway,N/A,16.1,0,16.1,Card,3,0.0,Cloudy,Weekday,Post-Optimization
ORD008309,2023-08-09,Greenwich Riverside,Beverages,Milkshake,1,4.0,4.0,Takeaway,N/A,18.9,0,18.9,Mobile Wallet,4,0.0,Clear,Weekday,Post-Optimization
ORD008310,2023-08-09,Canary Wharf,Mains,Chicken Tikka Masala,1,13.5,13.5,Dine-In,N/A,19.6,0,19.6,Card,4,0.0,Clear,Weekday,Post-Optimization
ORD008311,2023-08-09,Camden High Street,Desserts,Chocolate Brownie,1,5.5,5.5,Dine-In,N/A,16.1,0,16.1,Cash,4,0.0,Clear,Weekday,Post-Optimization
ORD008312,2023-08-09,Canary Wharf,Beverages,Soft Drink,1,2.5,2.5,Takeaway,N/A,14.0,0,14.0,Card,5,0.0,Cloudy,Weekday,Post-Optimization
ORD008313,2023-08-09,Greenwich Riverside,Mains,Chicken Tikka Masala,1,13.5,13.5,Dine-In,N/A,13.3,0,13.3,Cash,2,0.0,Clear,Weekday,Post-Optimization
ORD008314,2023-08-09,Greenwich Riverside,Mains,Grilled Salmon,4,16.0,64.0,Takeaway,N/A,11.2,0,11.2,Card,2,0.0,Cloudy,Weekday,Post-Optimization
ORD008315,2023-08-09,Camden High Street,Desserts,Ice Cream Sundae,1,5.0,5.0,Dine-In,N/A,15.4,0,15.4,Cash,5,0.0,Clear,Weekday,Post-Optimization
ORD008316,2023-08-09,Kingston Upon Thames,Mains,Margherita Pizza,2,11.0,22.0,Dine-In,N/A,14.7,0,14.7,Mobile Wallet,3,0.0,Clear,Weekday,Post-Optimization
ORD008317,2023-08-09,Camden High Street,Mains,Margherita Pizza,3,11.0,33.0,Delivery,Uber Eats,14.7,26.4,41.1,Mobile Wallet,5,0.0,Rain,Weekday,Post-Optimization
ORD008318,2023-08-09,Shoreditch East,Mains,Fish & Chips,2,12.0,24.0,Dine-In,N/A,16.1,0,16.1,Mobile Wallet,2,0.0,Clear,Weekday,Post-Optimization
ORD008319,2023-08-09,Kingston Upon Thames,Mains,Grilled Salmon,3,16.0,48.0,Delivery,Just Eat,11.9,51.2,63.1,Mobile Wallet,3,0.0,Rain,Weekday,Post-Optimization
ORD008320,2023-08-09,Canary Wharf,Mains,Chicken Tikka Masala,1,13.5,13.5,Delivery,Uber Eats,10.5,22.4,32.9,Cash,3,0.0,Cloudy,Weekday,Post-Optimization
ORD008321,2023-08-09,Greenwich Riverside,Beverages,Soft Drink,1,2.5,2.5,Delivery,Deliveroo,11.2,20.0,31.2,Mobile Wallet,4,0.32,Clear,Weekday,Post-Optimization
ORD008322,2023-08-09,Greenwich Riverside,Desserts,Chocolate Brownie,2,5.5,11.0,Dine-In,N/A,14.7,0,14.7,Cash,4,0.0,Clear,Weekday,Post-Optimization
ORD008323,2023-08-09,Shoreditch East,Starters,Soup of the Day,3,5.0,15.0,Delivery,Deliveroo,18.2,45.6,63.8,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD008324,2023-08-09,Greenwich Riverside,Mains,Chicken Tikka Masala,4,13.5,54.0,Dine-In,N/A,16.1,0,16.1,Cash,5,0.0,Cloudy,Weekday,Post-Optimization
ORD008325,2023-08-09,Greenwich Riverside,Beverages,Milkshake,3,4.0,12.0,Takeaway,N/A,11.2,0,11.2,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD008326,2023-08-09,Camden High Street,Mains,Margherita Pizza,2,11.0,22.0,Takeaway,N/A,19.6,0,19.6,Mobile Wallet,3,0.0,Rain,Weekday,Post-Optimization
ORD008327,2023-08-09,Camden High Street,Starters,Soup of the Day,3,5.0,15.0,Takeaway,N/A,9.8,0,9.8,Cash,3,0.0,Clear,Weekday,Post-Optimization
ORD008328,2023-08-09,Kingston Upon Thames,Starters,Garlic Bread,1,4.5,4.5,Delivery,Deliveroo,13.3,40.0,53.3,Mobile Wallet,3,0.0,Clear,Weekday,Post-Optimization
ORD008329,2023-08-09,Kingston Upon Thames,Starters,Calamari,2,7.0,14.0,Delivery,In-House Rider,19.6,24.0,43.6,Cash,4,0.0,Clear,Weekday,Post-Optimization
ORD008330,2023-08-09,Camden High Street,Desserts,Tiramisu,2,6.5,13.0,Takeaway,N/A,16.8,0,16.8,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD008331,2023-08-09,Camden High Street,Mains,Chicken Tikka Masala,2,13.5,27.0,Dine-In,N/A,16.8,0,16.8,Mobile Wallet,5,1.19,Clear,Weekday,Post-Optimization
ORD008332,2023-08-09,Camden High Street,Mains,Fish & Chips,1,12.0,12.0,Dine-In,N/A,10.5,0,10.5,Card,4,0.0,Clear,Weekday,Post-Optimization
ORD008333,2023-08-09,Camden High Street,Mains,Beef Burger,1,10.5,10.5,Dine-In,N/A,15.4,0,15.4,Cash,4,0.0,Clear,Weekday,Post-Optimization
ORD008334,2023-08-09,Canary Wharf,Desserts,Cheesecake,3,6.0,18.0,Delivery,In-House Rider,9.8,51.2,61.0,Mobile Wallet,5,0.0,Clear,Weekday,Post-Optimization
ORD008335,2023-08-09,Shoreditch East,Desserts,Cheesecake,1,6.0,6.0,Takeaway,N/A,21.0,0,21.0,Cash,3,0.0,Cloudy,Weekday,Post-Optimization
ORD008336,2023-08-10,Camden High Street,Starters,Calamari,4,7.0,28.0,Delivery,In-House Rider,10.5,46.4,56.9,Mobile Wallet,4,0.0,Clear,Weekday,Post-Optimization
ORD008337,2023-08-10,Shoreditch East,Beverages,Milkshake,1,4.0,4.0,Takeaway,N/A,9.8,0,9.8,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD008338,2023-08-10,Greenwich Riverside,Starters,Calamari,3,7.0,21.0,Takeaway,N/A,11.2,0,11.2,Mobile Wallet,5,0.48,Rain,Weekday,Post-Optimization
ORD008339,2023-08-10,Greenwich Riverside,Mains,Chicken Tikka Masala,4,13.5,54.0,Delivery,Just Eat,18.9,29.6,48.5,Mobile Wallet,4,0.0,Clear,Weekday,Post-Optimization
ORD008340,2023-08-10,Kingston Upon Thames,Beverages,Fresh Juice,1,3.5,3.5,Takeaway,N/A,10.5,0,10.5,Mobile Wallet,4,0.0,Cloudy,Weekday,Post-Optimization
ORD008341,2023-08-10,Greenwich Riverside,Mains,Fish & Chips,3,12.0,36.0,Dine-In,N/A,12.6,0,12.6,Mobile Wallet,1,0.33,Clear,Weekday,Post-Optimization
ORD008342,2023-08-10,Shoreditch East,Mains,Beef Burger,1,10.5,10.5,Dine-In,N/A,18.2,0,18.2,Mobile Wallet,4,0.0,Rain,Weekday,Post-Optimization
ORD008343,2023-08-10,Kingston Upon Thames,Desserts,Ice Cream Sundae,4,5.0,20.0,Dine-In,N/A,19.6,0,19.6,Cash,4,0.0,Cloudy,Weekday,Post-Optimization
ORD008344,2023-08-10,Shoreditch East,Beverages,Milkshake,2,4.0,8.0,Dine-In,N/A,11.2,0,11.2,Mobile Wallet,4,0.0,Cloudy,Weekday,Post-Optimization
ORD008345,2023-08-10,Camden High Street,Mains,Grilled Salmon,4,16.0,64.0,Takeaway,N/A,11.9,0,11.9,Cash,4,0.82,Clear,Weekday,Post-Optimization
ORD008346,2023-08-10,Shoreditch East,Starters,Calamari,1,7.0,7.0,Delivery,Just Eat,16.8,43.2,60.0,Mobile Wallet,3,0.0,Rain,Weekday,Post-Optimization
ORD008347,2023-08-10,Kingston Upon Thames,Mains,Beef Burger,1,10.5,10.5,Delivery,Uber Eats,17.5,31.2,48.7,Cash,1,0.0,Rain,Weekday,Post-Optimization
ORD008348,2023-08-10,Kingston Upon Thames,Starters,Bruschetta,1,5.5,5.5,Dine-In,N/A,12.6,0,12.6,Mobile Wallet,4,0.0,Clear,Weekday,Post-Optimization
ORD008349,2023-08-10,Canary Wharf,Beverages,Fresh Juice,1,3.5,3.5,Dine-In,N/A,10.5,0,10.5,Mobile Wallet,5,0.0,Clear,Weekday,Post-Optimization
ORD008350,2023-08-10,Camden High Street,Mains,Margherita Pizza,1,11.0,11.0,Takeaway,N/A,11.2,0,11.2,Cash,4,0.0,Clear,Weekday,Post-Optimization
ORD008351,2023-08-10,Canary Wharf,Mains,Grilled Salmon,3,16.0,48.0,Takeaway,N/A,18.9,0,18.9,Cash,3,0.35,Clear,Weekday,Post-Optimization
ORD008352,2023-08-10,Camden High Street,Beverages,Coffee,1,3.0,3.0,Dine-In,N/A,15.4,0,15.4,Card,5,0.0,Cloudy,Weekday,Post-Optimization
ORD008353,2023-08-10,Canary Wharf,Desserts,Chocolate Brownie,2,5.5,11.0,Takeaway,N/A,18.9,0,18.9,Card,5,0.0,Rain,Weekday,Post-Optimization
ORD008354,2023-08-10,Canary Wharf,Starters,Bruschetta,2,5.5,11.0,Takeaway,N/A,13.3,0,13.3,Card,3,0.0,Cloudy,Weekday,Post-Optimization
ORD008355,2023-08-10,Camden High Street,Desserts,Tiramisu,1,6.5,6.5,Dine-In,N/A,21.0,0,21.0,Mobile Wallet,4,0.0,Cloudy,Weekday,Post-Optimization
ORD008356,2023-08-10,Camden High Street,Desserts,Cheesecake,1,6.0,6.0,Takeaway,N/A,13.3,0,13.3,Cash,4,0.0,Cloudy,Weekday,Post-Optimization
ORD008357,2023-08-10,Kingston Upon Thames,Starters,Garlic Bread,2,4.5,9.0,Delivery,In-House Rider,18.9,21.6,40.5,Mobile Wallet,3,0.0,Clear,Weekday,Post-Optimization
ORD008358,2023-08-10,Kingston Upon Thames,Beverages,Milkshake,1,4.0,4.0,Takeaway,N/A,9.8,0,9.8,Card,5,0.0,Cloudy,Weekday,Post-Optimization
ORD008359,2023-08-10,Kingston Upon Thames,Starters,Soup of the Day,2,5.0,10.0,Dine-In,N/A,12.6,0,12.6,Cash,5,0.0,Rain,Weekday,Post-Optimization
ORD008360,2023-08-10,Kingston Upon Thames,Desserts,Ice Cream Sundae,2,5.0,10.0,Dine-In,N/A,19.6,0,19.6,Card,4,0.0,Clear,Weekday,Post-Optimization
ORD008361,2023-08-10,Shoreditch East,Starters,Garlic Bread,3,4.5,13.5,Dine-In,N/A,14.0,0,14.0,Mobile Wallet,2,0.0,Clear,Weekday,Post-Optimization
ORD008362,2023-08-10,Shoreditch East,Mains,Grilled Salmon,1,16.0,16.0,Dine-In,N/A,21.0,0,21.0,Cash,5,0.0,Cloudy,Weekday,Post-Optimization
ORD008363,2023-08-10,Canary Wharf,Beverages,Soft Drink,2,2.5,5.0,Delivery,Uber Eats,14.7,47.2,61.9,Cash,5,0.0,Cloudy,Weekday,Post-Optimization
ORD008364,2023-08-10,Kingston Upon Thames,Mains,Veg Stir Fry,4,9.5,38.0,Delivery,Just Eat,11.9,21.6,33.5,Mobile Wallet,4,0.0,Cloudy,Weekday,Post-Optimization
ORD008365,2023-08-10,Camden High Street,Mains,Grilled Salmon,1,16.0,16.0,Delivery,In-House Rider,19.6,20.0,39.6,Cash,5,0.93,Clear,Weekday,Post-Optimization
ORD008366,2023-08-10,Kingston Upon Thames,Beverages,Milkshake,3,4.0,12.0,Dine-In,N/A,14.0,0,14.0,Card,4,0.0,Cloudy,Weekday,Post-Optimization
ORD008367,2023-08-10,Canary Wharf,Mains,Chicken Tikka Masala,1,13.5,13.5,Delivery,Uber Eats,18.2,34.4,52.6,Cash,5,0.0,Clear,Weekday,Post-Optimization
ORD008368,2023-08-10,Shoreditch East,Mains,Grilled Salmon,2,16.0,32.0,Dine-In,N/A,12.6,0,12.6,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD008369,2023-08-10,Canary Wharf,Mains,Chicken Tikka Masala,1,13.5,13.5,Takeaway,N/A,14.7,0,14.7,Cash,4,0.0,Clear,Weekday,Post-Optimization
ORD008370,2023-08-10,Greenwich Riverside,Starters,Soup of the Day,1,5.0,5.0,Dine-In,N/A,18.9,0,18.9,Card,5,0.81,Rain,Weekday,Post-Optimization
ORD008371,2023-08-10,Shoreditch East,Starters,Calamari,4,7.0,28.0,Delivery,Uber Eats,16.1,24.0,40.1,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD008372,2023-08-10,Greenwich Riverside,Mains,Grilled Salmon,3,16.0,48.0,Takeaway,N/A,11.9,0,11.9,Mobile Wallet,4,0.0,Clear,Weekday,Post-Optimization
ORD008373,2023-08-10,Camden High Street,Starters,Bruschetta,1,5.5,5.5,Delivery,Just Eat,12.6,21.6,34.2,Mobile Wallet,3,0.0,Cloudy,Weekday,Post-Optimization
ORD008374,2023-08-10,Greenwich Riverside,Beverages,Milkshake,2,4.0,8.0,Delivery,In-House Rider,21.0,28.0,49.0,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD008375,2023-08-10,Shoreditch East,Desserts,Tiramisu,1,6.5,6.5,Dine-In,N/A,11.9,0,11.9,Cash,3,0.0,Clear,Weekday,Post-Optimization
ORD008376,2023-08-10,Shoreditch East,Mains,Fish & Chips,3,12.0,36.0,Delivery,In-House Rider,12.6,40.0,52.6,Cash,4,0.0,Rain,Weekday,Post-Optimization
ORD008377,2023-08-10,Kingston Upon Thames,Mains,Veg Stir Fry,1,9.5,9.5,Dine-In,N/A,10.5,0,10.5,Card,3,0.0,Cloudy,Weekday,Post-Optimization
ORD008378,2023-08-11,Shoreditch East,Beverages,Milkshake,4,4.0,16.0,Dine-In,N/A,11.9,0,11.9,Cash,3,0.0,Rain,Weekday,Post-Optimization
ORD008379,2023-08-11,Camden High Street,Starters,Garlic Bread,2,4.5,9.0,Delivery,Just Eat,19.6,36.8,56.4,Mobile Wallet,5,0.0,Clear,Weekday,Post-Optimization
ORD008380,2023-08-11,Shoreditch East,Beverages,Milkshake,1,4.0,4.0,Dine-In,N/A,10.5,0,10.5,Mobile Wallet,5,0.0,Cloudy,Weekday,Post-Optimization
ORD008381,2023-08-11,Canary Wharf,Desserts,Tiramisu,3,6.5,19.5,Takeaway,N/A,19.6,0,19.6,Cash,5,0.0,Rain,Weekday,Post-Optimization
ORD008382,2023-08-11,Camden High Street,Desserts,Chocolate Brownie,3,5.5,16.5,Delivery,Just Eat,9.8,32.0,41.8,Cash,2,0.0,Cloudy,Weekday,Post-Optimization
ORD008383,2023-08-11,Greenwich Riverside,Mains,Grilled Salmon,2,16.0,32.0,Dine-In,N/A,21.0,0,21.0,Card,4,0.0,Clear,Weekday,Post-Optimization
ORD008384,2023-08-11,Kingston Upon Thames,Beverages,Milkshake,2,4.0,8.0,Dine-In,N/A,19.6,0,19.6,Cash,4,0.0,Rain,Weekday,Post-Optimization
ORD008385,2023-08-11,Greenwich Riverside,Beverages,Milkshake,2,4.0,8.0,Takeaway,N/A,12.6,0,12.6,Mobile Wallet,4,0.0,Clear,Weekday,Post-Optimization
ORD008386,2023-08-11,Greenwich Riverside,Beverages,Fresh Juice,4,3.5,14.0,Dine-In,N/A,14.7,0,14.7,Cash,4,0.0,Rain,Weekday,Post-Optimization
ORD008387,2023-08-11,Kingston Upon Thames,Mains,Veg Stir Fry,1,9.5,9.5,Dine-In,N/A,9.8,0,9.8,Mobile Wallet,5,0.82,Cloudy,Weekday,Post-Optimization
ORD008388,2023-08-11,Camden High Street,Beverages,Coffee,2,3.0,6.0,Dine-In,N/A,14.7,0,14.7,Mobile Wallet,3,0.0,Cloudy,Weekday,Post-Optimization
ORD008389,2023-08-11,Shoreditch East,Starters,Garlic Bread,1,4.5,4.5,Dine-In,N/A,13.3,0,13.3,Card,4,0.34,Clear,Weekday,Post-Optimization
ORD008390,2023-08-11,Canary Wharf,Starters,Calamari,2,7.0,14.0,Dine-In,N/A,10.5,0,10.5,Card,5,0.0,Cloudy,Weekday,Post-Optimization
ORD008391,2023-08-11,Greenwich Riverside,Starters,Calamari,1,7.0,7.0,Takeaway,N/A,17.5,0,17.5,Mobile Wallet,4,0.48,Rain,Weekday,Post-Optimization
ORD008392,2023-08-11,Greenwich Riverside,Beverages,Fresh Juice,4,3.5,14.0,Dine-In,N/A,11.9,0,11.9,Card,3,0.0,Cloudy,Weekday,Post-Optimization
ORD008393,2023-08-11,Camden High Street,Starters,Soup of the Day,1,5.0,5.0,Dine-In,N/A,19.6,0,19.6,Cash,5,0.0,Rain,Weekday,Post-Optimization
ORD008394,2023-08-11,Kingston Upon Thames,Mains,Margherita Pizza,2,11.0,22.0,Takeaway,N/A,17.5,0,17.5,Cash,3,0.0,Cloudy,Weekday,Post-Optimization
ORD008395,2023-08-11,Kingston Upon Thames,Mains,Grilled Salmon,1,16.0,16.0,Dine-In,N/A,20.3,0,20.3,Card,5,0.0,Clear,Weekday,Post-Optimization
ORD008396,2023-08-11,Kingston Upon Thames,Beverages,Fresh Juice,1,3.5,3.5,Takeaway,N/A,15.4,0,15.4,Card,3,0.05,Clear,Weekday,Post-Optimization
ORD008397,2023-08-11,Canary Wharf,Mains,Beef Burger,1,10.5,10.5,Takeaway,N/A,14.0,0,14.0,Card,4,0.0,Clear,Weekday,Post-Optimization
ORD008398,2023-08-11,Greenwich Riverside,Beverages,Fresh Juice,2,3.5,7.0,Takeaway,N/A,13.3,0,13.3,Cash,4,0.0,Rain,Weekday,Post-Optimization
ORD008399,2023-08-11,Shoreditch East,Mains,Fish & Chips,1,12.0,12.0,Delivery,Uber Eats,21.0,24.0,45.0,Card,4,0.0,Cloudy,Weekday,Post-Optimization
ORD008400,2023-08-11,Kingston Upon Thames,Mains,Veg Stir Fry,2,9.5,19.0,Takeaway,N/A,18.2,0,18.2,Cash,4,0.0,Rain,Weekday,Post-Optimization
ORD008401,2023-08-11,Greenwich Riverside,Desserts,Tiramisu,1,6.5,6.5,Dine-In,N/A,11.9,0,11.9,Card,3,0.0,Clear,Weekday,Post-Optimization
